"","date","carrier","flight_num","origin","dest","dest_state","sched_dep","dep","sched_arr","arr","cancelled","canc_code","distance","weekday","dep_delay","arr_delay"
"725",2017-10-06,"B6",1031,10721,12191,74,2018-11-12 08:55:00,2018-11-12 08:46:00,2018-11-12 12:05:00,2018-11-12 11:27:00,0,NA,1609,"Friday",-540,-2280
"726",2017-10-29,"AA",2296,14492,13303,33,2018-11-12 18:29:00,2018-11-12 18:31:00,2018-11-12 20:39:00,2018-11-12 21:05:00,0,NA,700,"Sunday",120,1560
"727",2017-12-20,"WN",1327,13232,13487,63,2018-11-12 08:55:00,2018-11-12 08:54:00,2018-11-12 10:20:00,2018-11-12 10:12:00,0,NA,349,"Wednesday",-60,-480
"728",2017-11-03,"DL",2571,12478,14843,3,2018-11-12 11:59:00,2018-11-12 11:58:00,2018-11-12 15:52:00,2018-11-12 15:35:00,0,NA,1598,"Friday",-60,-1020
"729",2017-12-21,"OO",4783,14869,12156,84,2018-11-12 20:26:00,2018-11-12 20:25:00,2018-11-12 22:12:00,2018-11-12 21:46:00,0,NA,402,"Thursday",-60,-1560
"730",2017-11-12,"EV",4012,12266,10185,72,2018-11-12 14:35:00,2018-11-12 14:24:00,2018-11-12 15:34:00,2018-11-12 15:16:00,0,NA,190,"Sunday",-660,-1080
"731",2017-10-19,"WN",4919,13851,15016,64,2018-11-12 17:15:00,2018-11-12 17:45:00,2018-11-12 18:35:00,2018-11-12 18:57:00,0,NA,462,"Thursday",1800,1320
"732",2017-12-29,"EV",3937,13061,12266,74,2018-11-12 05:30:00,2018-11-12 05:33:00,2018-11-12 06:51:00,2018-11-12 07:02:00,0,NA,301,"Friday",180,660
"733",2017-12-11,"NK",801,13204,14843,3,2018-11-12 12:45:00,2018-11-12 12:46:00,2018-11-12 16:26:00,2018-11-12 16:12:00,0,NA,1189,"Monday",60,-840
"734",2017-10-21,"AA",2645,12892,12264,38,2018-11-12 09:55:00,2018-11-12 09:54:00,2018-11-12 17:59:00,2018-11-12 18:00:00,0,NA,2288,"Saturday",-60,60
"735",2017-11-30,"WN",1079,14107,13871,65,2018-11-12 20:40:00,2018-11-12 21:09:00,2018-11-12 00:10:00,2018-11-12 00:21:00,0,NA,1037,"Thursday",1740,660
"736",2017-12-22,"AA",2474,11298,14683,74,2018-11-12 10:28:00,2018-11-12 10:44:00,2018-11-12 11:38:00,2018-11-12 12:06:00,0,NA,247,"Friday",960,1680
"737",2017-12-13,"WN",1790,12889,14747,93,2018-11-12 07:20:00,2018-11-12 07:20:00,2018-11-12 10:05:00,2018-11-12 09:48:00,0,NA,867,"Wednesday",0,-1020
"738",2017-11-14,"OO",4295,13076,13487,63,2018-11-12 15:50:00,2018-11-12 15:41:00,2018-11-12 16:59:00,2018-11-12 16:59:00,0,NA,119,"Tuesday",-540,0
"739",2017-12-19,"WN",5721,11278,13495,72,2018-11-12 18:55:00,2018-11-12 19:12:00,2018-11-12 20:50:00,2018-11-12 21:04:00,0,NA,969,"Tuesday",1020,840
"740",2017-11-19,"DL",1204,10397,15624,33,2018-11-12 12:26:00,2018-11-12 12:22:00,2018-11-12 12:39:00,2018-11-12 12:29:00,0,NA,250,"Sunday",-240,-600
"741",2017-12-20,"OO",4502,13930,11193,52,2018-11-12 17:51:00,2018-11-12 18:09:00,2018-11-12 20:06:00,2018-11-12 20:09:00,0,NA,264,"Wednesday",1080,180
"742",2017-12-13,"WN",140,10397,12339,42,2018-11-12 22:20:00,2018-11-12 22:14:00,2018-11-12 00:05:00,2018-11-12 23:48:00,0,NA,432,"Wednesday",-360,85380
"743",2017-11-29,"DL",2196,12339,10397,34,2018-11-12 09:50:00,2018-11-12 09:45:00,2018-11-12 11:25:00,2018-11-12 11:30:00,0,NA,432,"Wednesday",-300,300
"744",2017-10-22,"WN",2556,14831,12892,91,2018-11-12 19:55:00,2018-11-12 19:50:00,2018-11-12 21:10:00,2018-11-12 21:08:00,0,NA,308,"Sunday",-300,-120
"745",2017-10-30,"WN",9,10397,11259,74,2018-11-12 07:10:00,2018-11-12 07:10:00,2018-11-12 08:20:00,2018-11-12 08:21:00,0,NA,721,"Monday",0,60
"746",2017-12-12,"UA",2133,13930,12889,85,2018-11-12 08:59:00,2018-11-12 10:14:00,2018-11-12 11:03:00,2018-11-12 11:40:00,0,NA,1514,"Tuesday",4500,2220
"747",2017-12-07,"AA",2636,13930,15376,81,2018-11-12 17:14:00,2018-11-12 17:10:00,2018-11-12 20:09:00,2018-11-12 19:32:00,0,NA,1437,"Thursday",-240,-2220
"748",2017-11-09,"AA",1849,14027,11278,38,2018-11-12 14:50:00,2018-11-12 14:43:00,2018-11-12 17:14:00,2018-11-12 17:03:00,0,NA,857,"Thursday",-420,-660
"749",2017-12-20,"AA",1704,11057,10529,11,2018-11-12 22:14:00,2018-11-12 22:09:00,2018-11-12 00:05:00,2018-11-12 23:54:00,0,NA,644,"Wednesday",-300,85740
"750",2017-12-10,"WN",4363,14100,14027,33,2018-11-12 10:05:00,2018-11-12 10:00:00,2018-11-12 12:55:00,2018-11-12 13:18:00,0,NA,951,"Sunday",-300,1380
"751",2017-11-24,"WN",6076,14570,14679,91,2018-11-12 09:45:00,2018-11-12 09:44:00,2018-11-12 11:15:00,2018-11-12 11:09:00,0,NA,488,"Friday",-60,-360
"752",2017-10-16,"WN",4208,13495,12191,74,2018-11-12 20:10:00,2018-11-12 20:08:00,2018-11-12 21:20:00,2018-11-12 21:17:00,0,NA,302,"Monday",-120,-180
"753",2017-12-13,"NK",192,13796,12889,85,2018-11-12 11:17:00,2018-11-12 11:07:00,2018-11-12 12:43:00,2018-11-12 12:36:00,0,NA,407,"Wednesday",-600,-420
"754",2017-10-16,"UA",1823,14492,11618,21,2018-11-12 07:45:00,2018-11-12 07:38:00,2018-11-12 09:22:00,2018-11-12 09:03:00,0,NA,416,"Monday",-420,-1140
"755",2017-10-07,"EV",2818,12891,11298,74,2018-11-12 05:15:00,2018-11-12 05:11:00,2018-11-12 06:07:00,2018-11-12 06:07:00,0,NA,140,"Saturday",-240,0
"756",2017-11-02,"OO",5416,14771,14683,74,2018-11-12 10:45:00,2018-11-12 10:45:00,2018-11-12 16:25:00,2018-11-12 16:15:00,0,NA,1482,"Thursday",0,-600
"757",2017-12-17,"DL",993,13204,10721,13,2018-11-12 11:15:00,2018-11-12 11:08:00,2018-11-12 14:12:00,2018-11-12 13:50:00,0,NA,1121,"Sunday",-420,-1320
"758",2017-11-10,"NK",314,12266,15304,33,2018-11-12 15:10:00,2018-11-12 15:00:00,2018-11-12 18:13:00,2018-11-12 18:01:00,0,NA,787,"Friday",-600,-720
"759",2017-11-09,"OO",3374,14771,14908,91,2018-11-12 14:15:00,2018-11-12 15:55:00,2018-11-12 15:55:00,2018-11-12 17:23:00,0,NA,372,"Thursday",6000,5280
"760",2017-10-30,"AA",567,14771,14107,81,2018-11-12 06:00:00,2018-11-12 05:50:00,2018-11-12 07:56:00,2018-11-12 07:50:00,0,NA,651,"Monday",-600,-360
"761",2017-11-12,"OO",5322,14489,11292,82,2018-11-12 05:15:00,2018-11-12 05:07:00,2018-11-12 08:40:00,2018-11-12 08:12:00,0,NA,898,"Sunday",-480,-1680
"762",2017-11-17,"DL",1504,11433,15016,64,2018-11-12 15:25:00,2018-11-12 15:20:00,2018-11-12 16:06:00,2018-11-12 15:53:00,0,NA,440,"Friday",-300,-780
"763",2017-12-26,"EV",3888,12448,12266,74,2018-11-12 12:12:00,2018-11-12 12:31:00,2018-11-12 13:40:00,2018-11-12 14:05:00,0,NA,351,"Tuesday",1140,1500
"764",2017-10-25,"AA",998,13930,14679,91,2018-11-12 13:25:00,2018-11-12 13:22:00,2018-11-12 15:38:00,2018-11-12 15:27:00,0,NA,1723,"Wednesday",-180,-660
"765",2017-12-25,"OO",3555,11433,10408,45,2018-11-12 12:00:00,2018-11-12 12:03:00,2018-11-12 12:37:00,2018-11-12 12:50:00,0,NA,296,"Monday",180,780
"766",2017-11-08,"DL",2280,12953,15304,33,2018-11-12 08:30:00,2018-11-12 08:38:00,2018-11-12 11:29:00,2018-11-12 11:30:00,0,NA,1010,"Wednesday",480,60
"767",2017-12-17,"OO",4639,14747,11292,82,2018-11-12 11:30:00,2018-11-12 11:27:00,2018-11-12 15:23:00,2018-11-12 14:56:00,0,NA,1024,"Sunday",-180,-1620
"768",2017-12-18,"AA",899,12953,11057,36,2018-11-12 18:56:00,2018-11-12 19:10:00,2018-11-12 21:15:00,2018-11-12 21:10:00,0,NA,544,"Monday",840,-300
"769",2017-10-09,"WN",1485,13232,10397,34,2018-11-12 12:40:00,2018-11-12 12:39:00,2018-11-12 15:25:00,2018-11-12 15:29:00,0,NA,591,"Monday",-60,240
"770",2017-12-19,"WN",467,10821,14576,22,2018-11-12 10:45:00,2018-11-12 10:41:00,2018-11-12 11:55:00,2018-11-12 11:49:00,0,NA,277,"Tuesday",-240,-360
"771",2017-10-03,"UA",780,13930,11298,74,2018-11-12 15:56:00,2018-11-12 15:54:00,2018-11-12 18:30:00,2018-11-12 18:31:00,0,NA,802,"Tuesday",-120,60
"772",2017-11-14,"B6",408,12478,14321,12,2018-11-12 17:29:00,2018-11-12 17:21:00,2018-11-12 18:53:00,2018-11-12 18:30:00,0,NA,273,"Tuesday",-480,-1380
"773",2017-10-02,"EV",4372,11042,11278,38,2018-11-12 13:00:00,2018-11-12 12:55:00,2018-11-12 14:20:00,2018-11-12 14:01:00,0,NA,310,"Monday",-300,-1140
"774",2017-11-18,"WN",6048,14908,14893,91,2018-11-12 07:30:00,2018-11-12 07:23:00,2018-11-12 09:00:00,2018-11-12 08:40:00,0,NA,404,"Saturday",-420,-1200
"775",2017-12-10,"OO",3312,14679,13871,65,2018-11-12 08:56:00,2018-11-12 08:53:00,2018-11-12 14:36:00,2018-11-12 14:11:00,0,NA,1313,"Sunday",-180,-1500
"776",2017-11-03,"EV",5340,11433,13296,14,2018-11-12 10:05:00,NA,2018-11-12 11:53:00,NA,1,"A",610,"Friday",NA,NA
"777",2017-10-12,"DL",2227,11697,10397,34,2018-11-12 10:45:00,2018-11-12 10:43:00,2018-11-12 12:31:00,2018-11-12 12:27:00,0,NA,581,"Thursday",-120,-240
"778",2017-10-26,"DL",1513,10397,11298,74,2018-11-12 13:56:00,2018-11-12 13:53:00,2018-11-12 15:19:00,2018-11-12 15:15:00,0,NA,731,"Thursday",-180,-240
"779",2017-11-17,"NK",280,15304,14122,23,2018-11-12 16:20:00,2018-11-12 16:16:00,2018-11-12 18:39:00,2018-11-12 18:39:00,0,NA,873,"Friday",-240,0
"780",2017-12-13,"UA",687,11618,12266,74,2018-11-12 15:50:00,2018-11-12 16:21:00,2018-11-12 18:46:00,2018-11-12 19:20:00,0,NA,1400,"Wednesday",1860,2040
"781",2017-10-13,"DL",957,14635,13487,63,2018-11-12 14:10:00,2018-11-12 14:05:00,2018-11-12 16:47:00,2018-11-12 16:25:00,0,NA,1416,"Friday",-300,-1320
"782",2017-10-09,"DL",1571,13204,13487,63,2018-11-12 08:00:00,2018-11-12 07:52:00,2018-11-12 10:27:00,2018-11-12 09:56:00,0,NA,1310,"Monday",-480,-1860
"783",2017-10-24,"B6",287,10721,12892,91,2018-11-12 07:05:00,2018-11-12 06:59:00,2018-11-12 10:30:00,2018-11-12 09:49:00,0,NA,2611,"Tuesday",-360,-2460
"784",2017-12-26,"DL",2156,12892,10849,84,2018-11-12 10:20:00,2018-11-12 10:25:00,2018-11-12 14:05:00,2018-11-12 13:43:00,0,NA,902,"Tuesday",300,-1320
"785",2017-12-26,"OO",7409,11013,11433,43,2018-11-12 15:37:00,2018-11-12 17:23:00,2018-11-12 17:00:00,2018-11-12 18:56:00,0,NA,284,"Tuesday",6360,6960
"786",2017-12-22,"DL",1274,11433,10821,35,2018-11-12 07:10:00,2018-11-12 07:19:00,2018-11-12 08:57:00,2018-11-12 08:34:00,0,NA,409,"Friday",540,-1380
"787",2017-11-14,"EV",2818,12891,11298,74,2018-11-12 08:30:00,2018-11-12 08:19:00,2018-11-12 09:28:00,2018-11-12 09:21:00,0,NA,140,"Tuesday",-660,-420
"788",2017-10-17,"WN",4941,10693,13495,72,2018-11-12 19:15:00,2018-11-12 19:45:00,2018-11-12 20:40:00,2018-11-12 21:09:00,0,NA,471,"Tuesday",1800,1740
"789",2017-12-14,"OO",4776,14869,11298,74,2018-11-12 08:25:00,2018-11-12 08:20:00,2018-11-12 12:24:00,2018-11-12 12:28:00,0,NA,989,"Thursday",-300,240
"790",2017-11-19,"F9",785,11292,14057,92,2018-11-12 07:58:00,2018-11-12 07:54:00,2018-11-12 09:53:00,2018-11-12 09:43:00,0,NA,991,"Sunday",-240,-600
"791",2017-11-13,"AA",1184,11057,11697,33,2018-11-12 10:00:00,2018-11-12 09:58:00,2018-11-12 12:07:00,2018-11-12 12:18:00,0,NA,631,"Monday",-120,660
"792",2017-12-17,"AA",1537,14100,13930,41,2018-11-12 11:01:00,2018-11-12 10:57:00,2018-11-12 12:34:00,2018-11-12 12:25:00,0,NA,678,"Sunday",-240,-540
"793",2017-11-06,"AA",133,12478,12892,91,2018-11-12 17:00:00,2018-11-12 16:55:00,2018-11-12 20:43:00,2018-11-12 20:34:00,0,NA,2475,"Monday",-300,-540
"794",2017-10-18,"WN",1298,10397,14107,81,2018-11-12 17:10:00,2018-11-12 17:08:00,2018-11-12 18:20:00,2018-11-12 17:56:00,0,NA,1587,"Wednesday",-120,-1440
"795",2017-10-20,"UA",614,14771,12889,85,2018-11-12 06:20:00,2018-11-12 06:20:00,2018-11-12 07:54:00,2018-11-12 07:48:00,0,NA,414,"Friday",0,-360
"796",2017-10-27,"WN",1089,12889,12339,42,2018-11-12 08:45:00,2018-11-12 08:56:00,2018-11-12 15:15:00,2018-11-12 15:22:00,0,NA,1590,"Friday",660,420
"797",2017-11-08,"OO",4489,11433,13367,41,2018-11-12 20:30:00,2018-11-12 20:25:00,2018-11-12 21:11:00,2018-11-12 20:45:00,0,NA,373,"Wednesday",-300,-1560
"798",2017-10-15,"WN",3786,11193,13232,41,2018-11-12 07:35:00,2018-11-12 07:36:00,2018-11-12 07:50:00,2018-11-12 07:44:00,0,NA,249,"Sunday",60,-360
"799",2017-11-23,"UA",549,14100,13930,41,2018-11-12 09:45:00,2018-11-12 09:42:00,2018-11-12 11:06:00,2018-11-12 10:49:00,0,NA,678,"Thursday",-180,-1020
"800",2017-12-13,"DL",14,15304,10397,34,2018-11-12 15:08:00,2018-11-12 15:07:00,2018-11-12 16:44:00,2018-11-12 16:38:00,0,NA,406,"Wednesday",-60,-360
"801",2017-12-31,"WN",4635,12892,13232,41,2018-11-12 14:20:00,2018-11-12 14:18:00,2018-11-12 20:15:00,2018-11-12 19:51:00,0,NA,1750,"Sunday",-120,-1440
"802",2017-11-26,"AA",2079,14100,10397,34,2018-11-12 12:50:00,2018-11-12 13:22:00,2018-11-12 15:05:00,2018-11-12 15:24:00,0,NA,666,"Sunday",1920,1140
"803",2017-12-16,"WN",4589,10821,13495,72,2018-11-12 19:20:00,2018-11-12 19:19:00,2018-11-12 21:20:00,2018-11-12 21:07:00,0,NA,998,"Saturday",-60,-780
"804",2017-11-30,"UA",1894,13495,12266,74,2018-11-12 17:06:00,2018-11-12 17:00:00,2018-11-12 18:30:00,2018-11-12 18:13:00,0,NA,305,"Thursday",-360,-1020
"805",2017-11-22,"B6",814,11697,12197,22,2018-11-12 19:08:00,2018-11-12 18:57:00,2018-11-12 22:00:00,2018-11-12 21:29:00,0,NA,1097,"Wednesday",-660,-1860
"806",2017-11-01,"NK",863,12898,13204,33,2018-11-12 18:47:00,2018-11-12 19:19:00,2018-11-12 21:07:00,2018-11-12 21:32:00,0,NA,824,"Wednesday",1920,1500
"807",2017-12-04,"DL",1363,13342,11433,43,2018-11-12 16:45:00,2018-11-12 16:38:00,2018-11-12 19:02:00,2018-11-12 18:41:00,0,NA,237,"Monday",-420,-1260
"808",2017-12-10,"WN",3511,14107,11042,44,2018-11-12 10:25:00,2018-11-12 10:23:00,2018-11-12 16:20:00,2018-11-12 16:12:00,0,NA,1737,"Sunday",-120,-480
"809",2017-12-02,"WN",3534,11697,14100,23,2018-11-12 19:15:00,2018-11-12 19:11:00,2018-11-12 21:55:00,2018-11-12 21:45:00,0,NA,992,"Saturday",-240,-600
"810",2017-12-01,"B6",417,10721,12478,22,2018-11-12 14:32:00,2018-11-12 14:26:00,2018-11-12 15:48:00,2018-11-12 15:29:00,0,NA,187,"Friday",-360,-1140
"811",2017-12-05,"UA",515,13930,14893,91,2018-11-12 19:25:00,2018-11-12 19:56:00,2018-11-12 22:05:00,2018-11-12 22:19:00,0,NA,1781,"Tuesday",1860,840
"812",2017-11-28,"AA",1030,10140,13930,41,2018-11-12 07:05:00,2018-11-12 07:01:00,2018-11-12 10:59:00,2018-11-12 10:47:00,0,NA,1118,"Tuesday",-240,-720
"813",2017-10-16,"AA",2327,13871,11298,74,2018-11-12 06:00:00,2018-11-12 05:57:00,2018-11-12 07:56:00,2018-11-12 07:49:00,0,NA,583,"Monday",-180,-420
"814",2017-12-26,"DL",762,13232,10397,34,2018-11-12 17:59:00,2018-11-12 17:58:00,2018-11-12 21:01:00,2018-11-12 20:39:00,0,NA,591,"Tuesday",-60,-1320
"815",2017-11-19,"OO",5953,12945,13930,41,2018-11-12 13:25:00,2018-11-12 13:08:00,2018-11-12 13:59:00,2018-11-12 13:31:00,0,NA,324,"Sunday",-1020,-1680
"816",2017-11-29,"DL",2143,15304,12953,22,2018-11-12 12:30:00,2018-11-12 12:37:00,2018-11-12 15:12:00,2018-11-12 15:07:00,0,NA,1010,"Wednesday",420,-300
"817",2017-12-08,"AA",1671,10721,11057,36,2018-11-12 05:00:00,2018-11-12 04:51:00,2018-11-12 07:22:00,2018-11-12 07:07:00,0,NA,728,"Friday",-540,-900
"818",2017-12-10,"EV",4033,11278,11618,21,2018-11-12 16:55:00,2018-11-12 17:31:00,2018-11-12 18:19:00,2018-11-12 18:48:00,0,NA,199,"Sunday",2160,1740
"819",2017-12-10,"AA",2230,12478,13303,33,2018-11-12 06:15:00,2018-11-12 07:12:00,2018-11-12 09:31:00,2018-11-12 11:06:00,0,NA,1089,"Sunday",3420,5700
"820",2017-10-21,"UA",216,12266,14492,36,2018-11-12 19:35:00,2018-11-12 19:28:00,2018-11-12 23:18:00,2018-11-12 22:54:00,0,NA,1042,"Saturday",-420,-1440
"821",2017-11-24,"DL",1265,14685,10397,34,2018-11-12 14:29:00,2018-11-12 14:23:00,2018-11-12 15:45:00,2018-11-12 15:25:00,0,NA,214,"Friday",-360,-1200
"822",2017-10-01,"WN",3343,13232,10397,34,2018-11-12 20:40:00,2018-11-12 20:44:00,2018-11-12 23:25:00,2018-11-12 23:30:00,0,NA,591,"Sunday",240,300
"823",2017-11-20,"OO",4917,13342,14747,93,2018-11-12 07:56:00,2018-11-12 07:48:00,2018-11-12 10:38:00,2018-11-12 10:55:00,0,NA,1694,"Monday",-480,1020
"824",2017-10-09,"WN",1472,14107,14908,91,2018-11-12 20:10:00,2018-11-12 20:07:00,2018-11-12 21:25:00,2018-11-12 21:23:00,0,NA,338,"Monday",-180,-120
"825",2017-12-02,"AA",2342,11292,13303,33,2018-11-12 23:55:00,2018-11-12 23:49:00,2018-11-12 05:42:00,2018-11-12 05:18:00,0,NA,1709,"Saturday",-360,-1440
"826",2017-12-23,"WN",6920,13796,14057,92,2018-11-12 07:10:00,2018-11-12 07:10:00,2018-11-12 08:55:00,2018-11-12 08:50:00,0,NA,543,"Saturday",0,-300
"827",2017-12-12,"OO",4945,11433,11066,44,2018-11-12 10:06:00,2018-11-12 10:04:00,2018-11-12 11:18:00,2018-11-12 11:54:00,0,NA,155,"Tuesday",-120,2160
"828",2017-10-20,"EV",4139,11423,12266,74,2018-11-12 17:50:00,2018-11-12 17:42:00,2018-11-12 20:14:00,2018-11-12 20:23:00,0,NA,802,"Friday",-480,540
"829",2017-12-13,"AA",1865,12953,11057,36,2018-11-12 18:56:00,2018-11-12 19:00:00,2018-11-12 21:13:00,2018-11-12 20:51:00,0,NA,544,"Wednesday",240,-1320
"830",2017-12-28,"AA",2505,11278,13930,41,2018-11-12 06:30:00,2018-11-12 06:23:00,2018-11-12 07:59:00,2018-11-12 07:30:00,0,NA,612,"Thursday",-420,-1740
"831",2017-11-13,"OO",5517,11109,11292,82,2018-11-12 07:00:00,2018-11-12 06:59:00,2018-11-12 07:59:00,2018-11-12 07:56:00,0,NA,73,"Monday",-60,-180
"832",2017-11-01,"AS",42,10551,10299,1,2018-11-12 08:30:00,2018-11-12 08:15:00,2018-11-12 09:37:00,2018-11-12 09:41:00,0,NA,399,"Wednesday",-900,240
"833",2017-10-20,"UA",1891,11433,13930,41,2018-11-12 07:40:00,2018-11-12 07:35:00,2018-11-12 08:07:00,2018-11-12 08:01:00,0,NA,235,"Friday",-300,-360
"834",2017-11-11,"AA",1848,11278,11057,36,2018-11-12 20:08:00,2018-11-12 20:33:00,2018-11-12 21:43:00,2018-11-12 21:50:00,0,NA,331,"Saturday",1500,420
"835",2017-10-22,"UA",643,12758,14771,91,2018-11-12 13:00:00,2018-11-12 12:52:00,2018-11-12 20:50:00,2018-11-12 21:03:00,0,NA,2367,"Sunday",-480,780
"836",2017-12-13,"DL",702,14869,14747,93,2018-11-12 08:40:00,2018-11-12 08:31:00,2018-11-12 10:10:00,2018-11-12 10:16:00,0,NA,689,"Wednesday",-540,360
"837",2017-10-18,"OO",3333,11884,14747,93,2018-11-12 12:02:00,NA,2018-11-12 13:15:00,NA,1,"A",224,"Wednesday",NA,NA
"838",2017-12-28,"WN",6688,11540,14683,74,2018-11-12 10:50:00,2018-11-12 10:51:00,2018-11-12 13:15:00,2018-11-12 13:10:00,0,NA,496,"Thursday",60,-300
"839",2017-12-10,"NK",216,12266,10821,35,2018-11-12 14:23:00,2018-11-12 14:20:00,2018-11-12 18:21:00,2018-11-12 18:04:00,0,NA,1235,"Sunday",-180,-1020
"840",2017-10-30,"AA",477,14107,10423,74,2018-11-12 18:43:00,2018-11-12 18:41:00,2018-11-12 22:57:00,2018-11-12 22:46:00,0,NA,872,"Monday",-120,-660
"841",2017-10-27,"AA",1355,11298,14057,92,2018-11-12 12:35:00,2018-11-12 12:33:00,2018-11-12 14:37:00,2018-11-12 14:41:00,0,NA,1616,"Friday",-120,240
"842",2017-12-27,"UA",281,10423,12266,74,2018-11-12 16:13:00,2018-11-12 16:17:00,2018-11-12 17:18:00,2018-11-12 18:00:00,0,NA,140,"Wednesday",240,2520
"843",2017-12-14,"DL",1237,11481,10397,34,2018-11-12 06:00:00,2018-11-12 05:57:00,2018-11-12 08:17:00,2018-11-12 08:01:00,0,NA,240,"Thursday",-180,-960
"844",2017-10-29,"AA",1651,14100,13930,41,2018-11-12 07:50:00,2018-11-12 07:47:00,2018-11-12 09:10:00,2018-11-12 08:58:00,0,NA,678,"Sunday",-180,-720
"845",2017-11-16,"AA",1088,12892,13303,33,2018-11-12 09:25:00,2018-11-12 09:21:00,2018-11-12 17:19:00,2018-11-12 17:42:00,0,NA,2342,"Thursday",-240,1380
"846",2017-12-21,"AA",2376,11298,13495,72,2018-11-12 18:39:00,2018-11-12 18:34:00,2018-11-12 20:06:00,2018-11-12 19:58:00,0,NA,447,"Thursday",-300,-480
"847",2017-12-12,"WN",1889,13342,12953,22,2018-11-12 16:20:00,2018-11-12 16:28:00,2018-11-12 19:20:00,2018-11-12 19:25:00,0,NA,738,"Tuesday",480,300
"848",2017-12-08,"DL",370,10397,12892,91,2018-11-12 15:00:00,2018-11-12 16:48:00,2018-11-12 17:12:00,2018-11-12 20:13:00,0,NA,1947,"Friday",6480,10860
"849",2017-11-25,"EV",4077,12278,12266,74,2018-11-12 11:51:00,2018-11-12 11:45:00,2018-11-12 13:40:00,2018-11-12 13:29:00,0,NA,542,"Saturday",-360,-660
"850",2017-12-05,"AA",1576,12892,13930,41,2018-11-12 14:50:00,2018-11-12 14:46:00,2018-11-12 20:55:00,2018-11-12 20:30:00,0,NA,1744,"Tuesday",-240,-1500
"851",2017-11-25,"EV",5365,11986,12953,22,2018-11-12 12:41:00,2018-11-12 12:42:00,2018-11-12 14:38:00,2018-11-12 14:32:00,0,NA,618,"Saturday",60,-360
"852",2017-10-25,"EV",5399,15370,10397,34,2018-11-12 18:16:00,2018-11-12 19:00:00,2018-11-12 21:09:00,2018-11-12 21:44:00,0,NA,674,"Wednesday",2640,2100
"853",2017-11-06,"AA",824,12892,14107,81,2018-11-12 16:40:00,2018-11-12 16:59:00,2018-11-12 19:07:00,2018-11-12 19:18:00,0,NA,370,"Monday",1140,660
"854",2017-11-23,"AA",947,12478,13303,33,2018-11-12 08:00:00,2018-11-12 07:59:00,2018-11-12 11:20:00,2018-11-12 11:13:00,0,NA,1089,"Thursday",-60,-420
"855",2017-12-11,"DL",458,12478,12892,91,2018-11-12 13:40:00,2018-11-12 13:36:00,2018-11-12 17:10:00,2018-11-12 16:21:00,0,NA,2475,"Monday",-240,-2940
"856",2017-12-05,"EV",3970,11618,11066,44,2018-11-12 08:50:00,2018-11-12 08:43:00,2018-11-12 10:51:00,2018-11-12 10:33:00,0,NA,463,"Tuesday",-420,-1080
"857",2017-11-03,"DL",410,14679,12478,22,2018-11-12 07:05:00,2018-11-12 07:00:00,2018-11-12 15:31:00,2018-11-12 14:54:00,0,NA,2446,"Friday",-300,-2220
"858",2017-11-07,"WN",1574,11986,13232,41,2018-11-12 10:50:00,2018-11-12 10:48:00,2018-11-12 10:50:00,2018-11-12 10:37:00,0,NA,137,"Tuesday",-120,-780
"859",2017-11-12,"AA",690,13930,11057,36,2018-11-12 08:58:00,2018-11-12 08:55:00,2018-11-12 11:59:00,2018-11-12 11:57:00,0,NA,599,"Sunday",-180,-120
"860",2017-10-02,"HA",194,12982,12173,2,2018-11-12 11:24:00,2018-11-12 11:21:00,2018-11-12 11:59:00,2018-11-12 11:56:00,0,NA,102,"Monday",-180,-180
"861",2017-11-01,"HA",341,12402,12173,2,2018-11-12 09:32:00,2018-11-12 09:22:00,2018-11-12 10:25:00,2018-11-12 10:09:00,0,NA,216,"Wednesday",-600,-960
"862",2017-12-07,"AA",493,14107,13796,91,2018-11-12 10:55:00,2018-11-12 10:50:00,2018-11-12 11:58:00,2018-11-12 11:46:00,0,NA,646,"Thursday",-300,-720
"863",2017-10-05,"OO",5473,14869,12266,74,2018-11-12 07:55:00,2018-11-12 07:50:00,2018-11-12 12:03:00,2018-11-12 11:45:00,0,NA,1195,"Thursday",-300,-1080
"864",2017-11-11,"OO",4485,11433,10434,23,2018-11-12 20:23:00,2018-11-12 20:46:00,2018-11-12 21:55:00,2018-11-12 21:59:00,0,NA,399,"Saturday",1380,240
"865",2017-12-18,"B6",677,12478,12451,33,2018-11-12 08:10:00,2018-11-12 08:02:00,2018-11-12 10:47:00,2018-11-12 10:25:00,0,NA,828,"Monday",-480,-1320
"866",2017-10-15,"EV",4291,15370,12266,74,2018-11-12 15:05:00,2018-11-12 14:55:00,2018-11-12 16:44:00,2018-11-12 16:25:00,0,NA,429,"Sunday",-600,-1140
"867",2017-10-30,"NK",548,13577,10821,35,2018-11-12 17:04:00,2018-11-12 16:57:00,2018-11-12 18:28:00,2018-11-12 18:12:00,0,NA,399,"Monday",-420,-960
"868",2017-10-06,"HA",175,13830,12173,2,2018-11-12 20:04:00,2018-11-12 20:01:00,2018-11-12 20:41:00,2018-11-12 20:38:00,0,NA,100,"Friday",-180,-180
"869",2017-11-27,"WN",6657,15016,14747,93,2018-11-12 13:50:00,2018-11-12 14:06:00,2018-11-12 16:20:00,2018-11-12 16:29:00,0,NA,1709,"Monday",960,540
